Tanggal;Curah Hujan (mm);Suhu Rata-rata (C);Kelembapan Rata-rata (%);Kecepatan Angin Max (km/h)
2021-04-20;0.0;26.2;85;9.5
2021-04-21;0.0;27.1;78;11.0
2021-04-22;0.0;27.5;77;10.0
2021-04-23;15.0;27.1;79;10.9
2021-04-24;0.0;26.9;79;9.7
2021-04-25;0.0;27.0;80;9.3
2021-04-26;0.0;27.6;79;11.2
2021-04-27;3.0;27.4;79;8.6
2021-04-28;29.0;26.0;88;8.3
2021-04-29;6.0;26.8;84;8.4
2021-04-30;0.0;26.6;88;13.0
2021-05-01;0.0;27.2;84;13.4
2021-05-02;0.0;27.5;85;10.4
2021-05-03;0.0;27.0;87;13.7
2021-05-04;1.5;27.4;85;9.0
2021-05-05;8.0;26.9;87;9.2
2021-05-06;75.0;26.3;89;8.7
2021-05-07;0.0;26.8;88;9.4
2021-05-08;16.0;26.7;88;8.4
2021-05-09;1.5;27.2;84;10.9
2021-05-10;0.0;28.0;79;10.8
2021-05-11;0.0;28.3;76;11.9
2021-05-12;0.0;28.0;81;9.2
2021-05-13;0.0;27.9;83;11.9
2021-05-14;2.5;27.9;79;11.5
2021-05-15;2.5;27.8;81;10.3
2021-05-16;0.0;28.1;80;6.7
2021-05-17;72.0;27.5;84;10.1
2021-05-18;0.01;26.7;84;8.4
2021-05-19;0.0;27.4;80;12.7
2021-05-20;0.0;27.2;83;11.5
2021-05-21;0.0;27.1;85;8.7
2021-05-22;17.5;26.6;89;9.8
2021-05-23;1.0;26.9;84;8.7
2021-05-24;19.5;27.0;87;7.6
2021-05-25;0.0;27.2;81;10.9
2021-05-26;0.0;28.0;76;16.6
2021-05-27;0.0;28.4;78;16.6
2021-05-28;0.0;27.7;82;11.5
2021-05-29;0.0;25.5;92;11.2
2021-05-30;0.0;27.2;83;9.7
2021-05-31;23.5;27.0;86;8.6
2021-06-01;55.0;27.1;85;8.6
2021-06-02;59.0;27.4;84;10.9
2021-06-03;0.01;27.6;86;10.6
2021-06-04;2.0;27.1;86;8.9
2021-06-05;0.0;27.2;85;8.5
2021-06-06;2.0;27.2;83;9.4
2021-06-07;0.0;27.1;84;9.7
2021-06-08;7.0;27.3;82;9.4
2021-06-09;1.0;26.7;86;7.6
2021-06-10;0.0;27.0;84;8.1
2021-06-11;11.0;26.3;88;12.2
2021-06-12;1.0;27.4;80;10.7
2021-06-13;0.0;27.1;84;11.3
2021-06-14;0.01;27.2;82;16.7
2021-06-15;16.0;26.7;86;10.8
2021-06-16;2.5;26.5;86;11.2
2021-06-17;1.5;26.0;88;7.2
2021-06-18;53.0;25.9;88;9.4
2021-06-19;3.0;25.7;87;5.9
2021-06-20;9.0;25.4;89;8.0
2021-06-21;4.0;25.4;88;14.2
2021-06-22;0.01;25.6;87;8.4
2021-06-23;0.01;25.6;88;8.3
2021-06-24;0.0;24.9;92;11.1
2021-06-25;0.0;26.7;82;10.4
2021-06-26;0.0;26.5;85;11.7
2021-06-27;7.0;26.0;88;10.1
2021-06-28;0.0;26.2;86;7.8
2021-06-29;0.0;26.0;88;10.0
2021-06-30;0.0;26.0;88;9.6
2021-07-01;0.0;25.6;89;10.6
2021-07-02;0.0;27.2;80;18.9
2021-07-03;0.0;27.1;81;9.1
2021-07-04;0.0;27.4;78;10.1
2021-07-05;0.0;27.2;79;9.7
2021-07-06;0.0;27.2;76;12.4
2021-07-07;0.0;27.0;74;7.6
2021-07-08;0.0;27.2;71;11.3
2021-07-09;0.0;27.7;74;9.9
2021-07-10;0.0;27.4;83;12.5
2021-07-11;2.0;27.0;86;17.2
2021-07-12;0.0;27.3;77;13.3
2021-07-13;0.5;26.3;81;12.3
2021-07-14;0.0;26.1;80;12.1
2021-07-15;0.0;26.7;77;12.1
2021-07-16;0.0;27.4;74;13.6
2021-07-17;0.0;27.7;71;12.9
2021-07-18;0.0;27.2;75;13.9
2021-07-19;0.0;27.1;81;10.2
2021-07-20;2.0;26.9;84;11.7
2021-07-21;0.0;26.9;82;9.5
2021-07-22;52.0;26.9;82;9.7
2021-07-23;0.0;26.3;86;9.7
2021-07-24;62.0;26.2;86;9.4
2021-07-25;0.0;26.5;79;14.3
2021-07-26;0.0;26.7;75;10.2
2021-07-27;0.0;26.4;69;12.8
2021-07-28;0.0;26.6;71;13.8
2021-07-29;0.0;27.6;71;14.1
2021-07-30;0.0;27.9;73;13.0
2021-07-31;5.0;27.2;80;8.4
2021-08-01;1.5;26.9;80;10.9
2021-08-02;0.01;26.8;82;9.3
2021-08-03;0.0;27.5;77;10.9
2021-08-04;0.0;27.4;75;12.6
2021-08-05;75.0;26.6;84;9.4
2021-08-06;0.0;27.6;72;15.2
2021-08-07;0.0;27.8;75;16.6
2021-08-08;0.0;27.8;79;12.1
2021-08-09;53.0;27.6;79;14.0
2021-08-10;0.5;26.6;83;9.9
2021-08-11;0.0;27.0;77;14.6
2021-08-12;0.0;27.0;74;10.9
2021-08-13;0.0;26.4;78;12.6
2021-08-14;0.0;27.2;78;12.0
2021-08-15;0.0;27.7;73;17.7
2021-08-16;0.0;27.6;73;13.3
2021-08-17;0.0;27.4;77;12.0
2021-08-18;0.01;27.0;78;10.5
2021-08-19;1.0;26.2;82;9.4
2021-08-20;0.0;26.8;79;14.1
2021-08-21;0.0;26.3;83;14.8
2021-08-22;0.0;27.1;80;14.6
2021-08-23;0.0;27.1;82;9.8
2021-08-24;0.0;27.3;77;10.1
2021-08-25;0.0;27.4;74;10.0
2021-08-26;0.0;27.3;71;15.5
2021-08-27;0.0;27.6;70;14.0
2021-08-28;0.0;27.7;68;14.1
2021-08-29;0.0;26.5;79;13.0
2021-08-30;0.0;27.6;78;13.0
2021-08-31;0.01;27.2;83;10.6
2021-09-01;0.0;27.3;78;14.6
2021-09-02;0.0;27.5;75;9.3
2021-09-03;0.0;27.4;74;13.5
2021-09-04;0.01;27.9;71;13.0
2021-09-05;0.01;28.0;73;17.5
2021-09-06;0.0;27.1;82;12.6
2021-09-07;7.0;26.2;87;10.8
2021-09-08;8.0;26.6;83;8.4
2021-09-09;0.0;27.0;76;8.6
2021-09-10;0.0;27.2;70;12.9
2021-09-11;0.0;27.6;75;12.0
2021-09-12;0.01;26.8;86;8.2
2021-09-13;26.0;27.1;82;16.8
2021-09-14;8.0;24.6;93;10.2
2021-09-15;0.0;26.5;84;9.3
2021-09-16;0.0;27.5;80;13.0
2021-09-17;0.0;27.7;80;12.0
2021-09-18;0.0;28.1;74;12.2
2021-09-19;32.0;27.5;77;10.4
2021-09-20;0.0;27.4;76;8.1
2021-09-21;0.0;26.9;81;13.7
2021-09-22;0.0;27.3;80;10.2
2021-09-23;0.0;27.6;78;12.3
2021-09-24;0.0;28.4;75;17.1
2021-09-25;0.0;27.7;80;11.2
2021-09-26;1.0;27.4;83;12.1
2021-09-27;4.0;26.8;84;12.8
2021-09-28;0.0;27.3;81;8.7
2021-09-29;0.0;27.3;83;7.3
2021-09-30;33.0;27.4;80;10.1
2021-10-01;0.0;27.4;80;11.9
2021-10-02;0.0;27.3;83;11.8
2021-10-03;0.0;27.0;81;8.8
2021-10-04;15.0;27.5;79;10.0
2021-10-05;0.0;27.6;76;12.9
2021-10-06;0.0;27.2;77;9.3
2021-10-07;0.0;27.4;75;12.2
2021-10-08;4.0;27.4;75;9.4
2021-10-09;0.0;28.2;75;13.2
2021-10-10;0.0;28.2;75;11.5
2021-10-11;0.01;28.2;72;11.9
2021-10-12;0.0;28.6;72;11.8
2021-10-13;0.0;28.5;70;14.6
2021-10-14;0.01;28.5;73;12.4
2021-10-15;0.0;28.1;76;10.5
2021-10-16;0.0;27.8;77;12.2
2021-10-17;17.0;27.1;84;12.6
2021-10-18;26.0;25.5;88;10.9
2021-10-19;0.0;26.9;82;11.6
2021-10-20;5.5;27.0;82;10.4
2021-10-21;0.0;26.4;86;13.8
2021-10-22;0.0;26.0;86;10.2
2021-10-23;0.0;26.9;81;12.3
2021-10-24;0.0;27.4;80;11.9
2021-10-25;0.01;27.2;83;11.5
2021-10-26;11.0;27.0;81;11.9
2021-10-27;67.0;26.2;86;8.9
2021-10-28;1.0;26.3;86;13.6
2021-10-29;0.0;27.0;83;10.6
2021-10-30;1.5;26.8;84;10.2
2021-10-31;0.0;26.7;85;12.2
2021-11-01;27.0;25.1;90;11.3
2021-11-02;1.0;26.4;86;9.4
2021-11-03;6.0;26.4;85;11.7
2021-11-04;1.0;27.0;84;12.0
2021-11-05;2.0;26.6;85;9.5
2021-11-06;0.0;27.1;84;8.7
2021-11-07;23.0;26.1;88;15.5
2021-11-08;0.0;27.2;81;8.0
2021-11-09;0.0;26.4;86;10.1
2021-11-10;6.5;26.6;84;13.8
2021-11-11;2.0;26.8;79;11.1
2021-11-12;0.0;27.9;76;9.9
2021-11-13;70.0;27.0;82;9.8
2021-11-14;76.0;26.8;86;11.6
2021-11-15;1.0;25.4;90;12.0
2021-11-16;0.0;27.4;79;15.3
2021-11-17;0.0;26.9;83;9.4
2021-11-18;0.0;26.3;87;13.7
2021-11-19;0.0;25.4;90;11.0
2021-11-20;0.0;26.8;82;10.5
2021-11-21;0.5;27.5;80;14.0
2021-11-22;0.01;27.1;81;15.4
2021-11-23;0.0;26.5;81;20.7
2021-11-24;0.0;27.0;72;17.1
2021-11-25;24.0;27.5;74;10.3
2021-11-26;11.0;26.7;85;6.9
2021-11-27;6.0;26.7;82;22.8
2021-11-28;2.0;26.5;77;21.3
2021-11-29;0.0;26.4;84;12.3
2021-11-30;0.01;26.6;84;11.5
2021-12-01;0.0;27.9;73;15.6
2021-12-02;0.0;28.4;70;19.4
2021-12-03;0.0;27.7;76;12.6
2021-12-04;2.0;25.5;89;11.7
2021-12-05;5.5;25.1;91;8.2
2021-12-06;55.0;25.8;87;16.0
2021-12-07;1.0;24.6;92;10.5
2021-12-08;17.0;26.4;85;13.2
2021-12-09;22.0;26.4;85;14.1
2021-12-10;0.01;26.5;84;11.6
2021-12-11;38.0;26.1;87;10.5
2021-12-12;0.01;27.1;83;15.6
2021-12-13;0.0;27.7;78;16.4
2021-12-14;21.0;27.3;81;11.8
2021-12-15;0.01;26.8;86;10.4
2021-12-16;4.0;26.3;88;13.0
2021-12-17;6.5;26.5;88;13.5
2021-12-18;29.0;26.8;87;11.0
2021-12-19;0.01;27.2;84;11.4
2021-12-20;52.0;25.9;89;9.5
2021-12-21;3.0;25.5;91;7.4
2021-12-22;0.01;26.3;85;10.8
2021-12-23;16.0;26.3;83;11.9
2021-12-24;8.0;26.1;87;12.8
2021-12-25;21.0;25.8;87;14.4
2021-12-26;0.0;26.4;84;13.2
2021-12-27;0.0;26.4;85;14.3
2021-12-28;28.0;25.8;87;12.1
2021-12-29;0.01;26.0;86;9.7
2021-12-30;10.0;26.3;88;10.4
2021-12-31;0.01;27.2;82;13.4
2022-01-02;0.0;27.3;78;15.8
2022-01-03;1.0;27.4;76;11.6
2022-01-04;0.01;27.4;74;9.5
2022-01-05;40.0;26.5;82;10.6
2022-01-06;2.5;26.3;87;9.3
2022-01-07;2.0;27.1;80;15.6
2022-01-08;5.0;27.3;80;14.8
2022-01-09;0.0;26.6;85;12.8
2022-01-10;15.0;25.7;88;14.0
2022-01-11;16.0;25.4;88;15.9
2022-01-12;31.0;25.3;88;14.1
2022-01-13;6.0;25.6;87;16.7
2022-01-14;4.5;25.2;88;13.8
2022-01-15;0.0;25.7;85;15.3
2022-01-16;8.0;25.9;86;15.1
2022-01-17;7.0;25.9;86;12.7
2022-01-18;47.0;25.2;89;14.5
2022-01-19;6.0;25.2;87;17.2
2022-01-20;21.0;24.2;91;14.4
2022-01-21;16.0;25.9;85;14.0
2022-01-22;0.0;25.9;85;12.7
2022-01-23;0.0;27.2;80;15.0
2022-01-24;0.0;27.7;78;20.9
2022-01-25;2.0;26.8;82;15.2
2022-01-26;8.0;25.8;87;14.9
2022-01-27;0.0;26.9;82;15.6
2022-01-28;4.0;26.7;84;11.1
2022-01-29;0.0;26.9;82;10.6
2022-01-30;0.01;27.0;84;10.5
2022-01-31;0.0;26.8;83;14.8
2022-02-02;0.0;26.5;84;13.5
2022-02-03;50.0;26.0;89;8.0
2022-02-04;4.5;26.4;85;12.4
2022-02-05;20.0;25.0;91;12.5
2022-02-06;12.0;25.8;86;13.2
2022-02-07;0.5;26.2;84;16.2
2022-02-08;30.0;25.8;87;12.9
2022-02-09;1.0;26.1;87;16.2
2022-02-10;0.0;25.9;85;21.0
2022-02-11;11.0;26.6;79;16.7
2022-02-12;0.01;26.9;81;12.1
2022-02-13;17.0;26.2;86;12.0
2022-02-14;0.0;26.2;82;7.4
2022-02-15;6.0;27.1;76;7.2
2022-02-16;30.0;27.0;79;12.9
2022-02-17;28.0;25.2;90;11.1
2022-02-18;1.0;25.2;91;14.3
2022-02-19;35.0;25.8;88;12.1
2022-02-20;0.01;26.3;86;9.7
2022-02-21;5.0;26.9;81;10.2
2022-02-22;0.01;27.4;81;12.4
2022-02-23;0.01;26.6;83;12.8
2022-02-24;0.0;26.9;78;15.8
2022-02-25;2.0;25.3;84;13.3
2022-02-26;4.0;26.2;79;16.9
2022-02-27;0.01;26.6;79;20.6
2022-02-28;16.0;26.7;80;17.0
2022-03-02;0.01;26.9;79;20.0
2022-03-03;0.0;26.6;81;21.1
2022-03-04;0.0;26.5;83;12.2
2022-03-05;0.0;26.7;84;17.8
2022-03-06;0.0;26.3;85;16.9
2022-03-07;0.0;26.5;84;11.2
2022-03-08;0.0;26.4;86;9.4
2022-03-09;0.0;26.2;87;11.3
2022-03-10;0.0;26.3;87;9.6
2022-03-11;0.0;26.2;87;12.7
2022-03-12;0.0;26.5;85;16.9
2022-03-13;0.0;27.1;84;9.5
2022-03-14;0.0;26.6;88;9.0
2022-03-15;0.0;25.7;91;7.2
2022-03-16;0.5;26.9;86;9.9
2022-03-17;0.0;27.0;86;12.0
2022-03-18;0.01;27.0;86;7.4
2022-03-19;0.0;27.8;77;21.7
2022-03-20;0.0;27.9;74;21.9
2022-03-21;0.0;27.6;76;22.7
2022-03-22;0.01;27.3;78;13.3
2022-03-23;20.0;26.6;83;12.0
2022-03-24;0.01;27.5;79;13.3
2022-03-25;0.0;27.6;80;11.3
2022-03-26;10.0;26.3;87;15.8
2022-03-27;35.0;26.5;85;12.5
2022-03-28;0.01;26.7;82;12.5
2022-03-29;0.0;27.0;81;11.0
2022-03-30;0.0;27.6;79;10.3
2022-03-31;0.0;26.9;82;16.2
2022-04-02;24.0;27.3;81;12.2
2022-04-03;0.01;26.5;82;13.4
2022-04-04;1.0;27.4;78;11.4
2022-04-05;73.0;26.5;85;14.0
2022-04-06;6.0;27.1;81;12.1
2022-04-07;0.0;27.2;79;8.1
2022-04-08;2.0;26.6;81;12.8
2022-04-09;0.0;26.5;82;8.8
2022-04-10;14.0;26.4;85;9.7
2022-04-11;34.0;26.7;85;8.8
2022-04-12;10.0;26.5;86;10.8
2022-04-13;6.0;26.5;85;13.6
2022-04-14;0.0;26.9;81;12.6
2022-04-15;0.0;26.7;84;10.5
2022-04-16;0.01;27.5;79;10.3
2022-04-17;0.0;27.7;81;10.1
2022-04-18;0.0;27.5;82;9.3
2022-04-19;23.0;27.1;84;11.7
2022-04-20;0.01;26.7;84;14.2
2022-04-21;7.0;25.3;90;6.2
2022-04-22;10.0;26.1;88;12.4
2022-04-23;0.0;27.0;85;12.4
2022-04-24;0.0;27.6;83;8.4
2022-04-25;14.0;27.3;84;12.1
2022-04-26;0.0;27.7;83;8.7
2022-04-27;8.0;26.7;85;11.4
2022-04-28;1.0;26.1;88;13.4
2022-04-29;0.0;26.9;85;12.8
2022-04-30;0.0;26.1;89;11.4
2022-05-02;0.01;26.5;88;9.4
2022-05-03;0.01;26.8;86;10.4
2022-05-04;0.0;26.6;87;11.7
2022-05-05;0.0;27.1;83;11.3
2022-05-06;0.0;27.2;84;10.8
2022-05-07;0.0;27.2;84;10.4
2022-05-08;0.0;27.9;83;5.9
2022-05-09;1.0;27.8;85;13.4
2022-05-10;5.0;27.7;85;12.3
2022-05-11;0.0;27.0;86;11.2
2022-05-12;0.0;27.6;83;14.5
2022-05-13;0.0;28.7;77;11.5
2022-05-14;0.0;28.2;80;9.7
2022-05-15;31.0;27.2;86;9.2
2022-05-16;1.0;26.8;86;12.4
2022-05-17;0.0;26.8;87;11.5
2022-05-18;5.0;26.8;86;12.7
2022-05-19;8.0;25.9;89;11.1
2022-05-20;35.0;25.7;90;10.3
2022-05-21;0.0;25.8;90;9.0
2022-05-22;0.0;26.3;88;12.4
2022-05-23;0.0;26.9;84;12.3
2022-05-24;0.0;27.6;81;15.6
2022-05-25;0.01;26.4;87;10.4
2022-05-26;0.01;25.3;89;12.8
2022-05-27;37.0;26.8;84;11.0
2022-05-28;0.0;26.3;82;9.3
2022-05-29;0.0;26.8;78;9.4
2022-05-30;29.0;26.6;83;9.3
2022-05-31;20.0;26.6;83;9.0
2022-06-02;7.0;26.5;87;6.6
2022-06-03;0.01;27.1;79;10.6
2022-06-04;12.0;26.7;83;12.0
2022-06-05;6.0;26.4;84;8.0
2022-06-06;5.0;25.3;90;7.9
2022-06-07;7.0;26.1;85;13.7
2022-06-08;8.0;26.0;89;10.0
2022-06-09;24.0;25.1;92;11.0
2022-06-10;5.0;26.5;84;12.3
2022-06-11;0.01;26.1;87;12.7
2022-06-12;3.0;26.0;87;10.1
2022-06-13;0.01;25.8;87;7.0
2022-06-14;0.01;26.5;84;8.6
2022-06-15;2.0;25.2;91;10.2
2022-06-16;0.01;25.4;90;9.2
2022-06-17;0.01;25.5;90;7.7
2022-06-18;0.0;25.5;87;8.3
2022-06-19;0.0;26.1;83;8.5
2022-06-20;0.0;25.7;86;8.4
2022-06-21;11.0;26.7;81;11.5
2022-06-22;1.0;26.4;84;12.8
2022-06-23;0.0;26.7;78;17.0
2022-06-24;0.0;25.4;87;14.6
2022-06-25;0.0;25.8;87;10.5
2022-06-26;0.5;25.5;89;8.4
2022-06-27;5.0;26.0;88;6.8
2022-06-28;0.5;26.6;81;14.5
2022-06-29;0.0;26.5;79;10.9
2022-06-30;0.0;26.3;78;12.3
2022-07-02;0.0;26.8;81;11.1
2022-07-03;1.0;26.4;87;8.7
2022-07-04;0.0;27.4;82;16.1
2022-07-05;7.0;27.3;82;8.0
2022-07-06;1.5;26.3;86;9.2
2022-07-07;0.0;27.2;81;7.5
2022-07-08;0.0;26.8;82;11.6
2022-07-09;0.0;26.2;81;10.6
2022-07-10;0.0;26.8;73;10.8
2022-07-11;0.0;27.5;72;11.2
2022-07-12;0.0;26.8;83;13.8
2022-07-13;2.5;25.8;88;10.0
2022-07-14;0.0;26.8;83;14.0
2022-07-15;30.0;26.4;85;11.9
2022-07-16;10.0;25.8;85;11.8
2022-07-17;0.01;26.6;84;14.1
2022-07-18;0.0;27.0;82;9.4
2022-07-19;0.0;27.6;79;9.6
2022-07-20;0.0;27.2;80;13.4
2022-07-21;0.0;27.0;78;9.0
2022-07-22;0.0;26.6;81;17.2
2022-07-23;12.0;26.2;86;9.4
2022-07-24;9.0;25.9;84;10.9
2022-07-25;5.0;26.0;83;10.2
2022-07-26;0.0;27.3;76;16.1
2022-07-27;0.0;27.3;74;10.2
2022-07-28;0.0;27.6;76;13.7
2022-07-29;0.0;27.2;79;12.2
2022-07-30;0.0;27.0;80;10.3
2022-07-31;0.0;27.6;75;13.2
2022-08-02;0.01;27.4;78;10.4
2022-08-03;1.0;26.0;87;12.2
2022-08-04;7.0;25.5;88;10.9
2022-08-05;0.0;25.7;86;12.1
2022-08-06;1.5;26.4;80;9.7
2022-08-07;0.01;26.2;80;8.2
2022-08-08;0.0;26.8;78;14.4
2022-08-09;0.0;27.3;74;12.0
2022-08-10;0.01;27.4;76;12.3
2022-08-11;0.0;27.6;79;15.3
2022-08-12;6.0;26.7;84;9.3
2022-08-13;0.0;26.4;84;11.3
2022-08-14;0.0;26.6;83;14.0
2022-08-15;0.0;26.0;85;13.9
2022-08-16;7.0;25.7;86;7.9
2022-08-17;23.0;26.3;83;12.0
2022-08-18;0.0;27.4;73;13.4
2022-08-19;0.0;27.7;71;14.8
2022-08-20;0.0;27.4;76;12.6
2022-08-21;0.0;26.5;79;13.8
2022-08-22;0.0;26.2;83;10.9
2022-08-23;0.0;26.7;81;13.4
2022-08-24;0.0;26.9;79;15.3
2022-08-25;0.0;27.2;75;13.4
2022-08-26;0.0;27.3;74;12.2
2022-08-27;0.0;26.5;81;10.1
2022-08-28;1.0;25.6;86;9.8
2022-08-29;0.0;26.4;80;12.6
2022-08-30;0.0;26.5;80;12.4
2022-08-31;0.0;26.8;80;10.0
2022-09-02;0.0;26.6;84;10.9
2022-09-03;0.0;26.7;79;14.3
2022-09-04;0.0;27.6;75;10.4
2022-09-05;0.4;26.9;82;12.2
2022-09-06;8.0;25.9;86;12.5
2022-09-07;94.0;25.8;86;11.4
2022-09-08;3.0;24.0;93;10.7
2022-09-09;90.0;25.0;89;9.1
2022-09-10;27.0;25.1;89;9.0
2022-09-11;0.3;25.6;86;11.3
2022-09-12;31.0;25.7;85;12.2
2022-09-13;0.2;26.4;81;10.0
2022-09-14;0.0;27.1;78;10.8
2022-09-15;0.0;27.4;74;10.8
2022-09-16;10.0;26.9;78;12.2
2022-09-17;0.0;27.3;79;13.5
2022-09-18;0.0;27.3;78;10.8
2022-09-19;0.0;26.8;80;13.8
2022-09-20;0.0;26.9;76;11.9
2022-09-21;1.0;27.3;78;13.2
2022-09-22;3.0;26.5;84;9.2
2022-09-23;0.01;26.0;86;12.4
2022-09-24;0.0;26.6;82;12.4
2022-09-25;0.0;27.2;80;10.2
2022-09-26;0.0;27.8;75;9.3
2022-09-27;0.0;27.4;75;12.7
2022-09-28;0.0;27.3;76;11.5
2022-09-29;0.0;27.4;77;11.4
2022-09-30;0.0;27.4;77;14.2
2022-10-02;21.0;25.8;87;10.3
2022-10-03;24.0;26.6;85;13.0
2022-10-04;61.0;26.4;86;14.1
2022-10-05;3.0;25.7;88;10.6
2022-10-06;23.0;26.0;85;12.2
2022-10-07;29.0;25.3;89;10.4
2022-10-08;0.0;25.9;85;11.4
2022-10-09;0.01;26.1;87;11.2
2022-10-10;0.0;25.6;88;6.9
2022-10-11;3.0;26.3;86;7.9
2022-10-12;0.01;26.4;85;10.8
2022-10-13;6.0;26.4;84;12.6
2022-10-14;0.0;26.3;86;10.0
2022-10-15;0.3;26.0;87;12.1
2022-10-16;0.0;26.6;86;9.0
2022-10-17;0.01;26.8;84;9.4
2022-10-18;0.0;26.3;87;11.2
2022-10-19;13.0;25.7;91;10.9
2022-10-20;1.0;26.2;88;9.1
2022-10-21;0.5;26.2;88;7.9
2022-10-22;26.0;26.8;85;10.6
2022-10-23;0.0;26.8;83;15.6
2022-10-24;0.0;26.9;80;17.4
2022-10-25;14.0;25.9;87;16.8
2022-10-26;0.0;25.8;86;15.7
2022-10-27;0.0;27.1;77;10.2
2022-10-28;0.0;27.1;77;10.2
2022-10-29;0.0;26.8;81;10.0
2022-10-30;0.0;27.0;80;13.0
2022-10-31;0.0;26.9;80;11.5
2022-11-02;0.0;27.4;78;12.3
2022-11-03;18.0;27.0;83;9.4
2022-11-04;0.01;26.9;84;13.0
2022-11-05;7.0;26.2;86;11.2
2022-11-06;3.0;26.4;87;9.0
2022-11-07;10.0;25.5;88;8.6
2022-11-08;9.0;25.6;90;11.9
2022-11-09;0.0;25.8;89;11.4
2022-11-10;0.0;26.1;86;17.4
2022-11-11;0.0;26.8;80;14.2
2022-11-12;19.0;25.9;86;16.4
2022-11-13;0.0;25.9;89;10.1
2022-11-14;0.0;26.5;86;8.3
2022-11-15;0.0;26.1;87;12.0
2022-11-16;60.0;26.6;85;10.9
2022-11-17;7.0;25.5;87;13.1
2022-11-18;0.0;26.2;84;18.3
2022-11-19;0.0;26.4;82;17.6
2022-11-20;0.0;27.3;76;22.0
2022-11-21;0.0;27.2;77;15.7
2022-11-22;0.0;27.5;75;19.8
2022-11-23;0.0;26.5;83;11.2
2022-11-24;0.01;26.7;83;15.4
2022-11-25;0.0;26.2;86;9.7
2022-11-26;0.0;26.8;83;7.8
2022-11-27;3.0;26.3;84;9.3
2022-11-28;32.0;26.3;85;8.5
2022-11-29;0.0;27.1;81;11.3
2022-11-30;30.0;26.6;84;8.5
2022-12-02;1.0;25.5;88;11.7
2022-12-03;0.0;26.1;85;10.0
2022-12-04;26.0;26.1;86;11.8
2022-12-05;28.0;25.9;87;10.6
2022-12-06;13.0;25.4;90;8.0
2022-12-07;0.0;26.2;87;10.4
2022-12-08;2.0;26.3;86;13.0
2022-12-09;43.0;26.2;86;9.9
2022-12-10;0.0;26.8;81;14.1
2022-12-11;0.1;26.9;79;14.8
2022-12-12;10.0;26.7;82;11.0
2022-12-13;0.01;26.8;81;16.0
2022-12-14;0.01;27.2;79;19.6
2022-12-15;0.0;27.4;78;14.4
2022-12-16;0.0;26.4;85;11.4
2022-12-17;42.0;27.5;82;9.8
2022-12-18;8.5;26.9;84;11.5
2022-12-19;0.01;27.3;83;10.7
2022-12-20;18.5;26.5;86;12.2
2022-12-21;4.0;26.9;85;16.1
2022-12-22;9.0;26.4;83;18.2
2022-12-23;5.0;26.3;83;18.2
2022-12-24;3.0;26.1;84;14.1
2022-12-25;6.0;25.2;88;15.5
2022-12-26;0.0;25.1;89;16.0
2022-12-27;0.01;25.1;86;15.5
2022-12-28;17.5;25.4;85;18.4
2022-12-29;0.0;24.8;89;17.8
2022-12-30;0.0;24.7;89;14.2
2022-12-31;7.0;24.5;89;17.6
2025-01-24;0.4;26.6;87;12.1
2025-01-25;5.2;26.6;86;9.0
2025-01-26;1.7;27.2;81;11.4
2025-01-28;0.0;25.4;89;12.1
2025-01-29;33.1;25.1;89;14.3
2025-01-30;2.3;26.0;82;17.3
2025-01-31;96.2;26.5;82;14.1
2025-02-01;0.8;26.4;85;14.2
2025-02-02;17.8;27.2;80;11.9
2025-02-03;2.2;27.9;77;12.6
2025-02-05;19.8;26.8;80;15.6
2025-02-06;27.8;26.3;84;13.9
2025-02-07;22.4;26.6;83;13.2
2025-02-08;47.7;25.9;87;11.1
2025-02-09;4.5;26.1;85;11.1
2025-02-10;7.3;26.2;85;10.5
2025-02-11;52.4;26.9;84;10.3
2025-02-12;0.4;28.0;80;9.4
2025-02-13;0.0;28.3;78;8.0
2025-02-14;0.6;28.2;77;11.9
2025-02-15;0.0;27.2;80;11.5
2025-02-16;0.9;26.7;84;8.7
2025-02-17;28.0;26.4;86;9.4
2025-02-18;6.1;26.6;85;11.0
2025-02-19;20.6;25.4;88;11.5
2025-02-20;26.5;27.1;82;10.0
2025-02-21;0.0;27.3;81;12.5
2025-02-22;0.0;26.7;84;10.9
2025-02-23;1.0;25.5;89;9.5
2025-02-24;10.7;26.0;86;9.1
2025-02-25;1.0;26.1;87;7.8
2025-02-26;73.6;26.3;87;5.8
2025-02-27;0.2;26.6;86;8.0
2025-02-28;66.0;27.0;84;8.5
2025-03-01;2.8;27.3;85;8.4
2025-03-02;0.0;27.5;85;9.7
2025-03-03;1.1;26.9;86;7.7
2025-03-04;40.8;26.0;89;8.1
2025-03-05;20.0;27.3;86;10.0
2025-03-06;0.0;27.2;84;11.4
2025-03-07;1.2;27.4;81;14.7
2025-03-08;0.0;26.9;85;11.0
2025-03-09;4.2;25.9;88;8.4
2025-03-10;0.0;26.4;88;6.9
2025-03-11;4.2;27.6;82;8.8
2025-03-12;0.0;26.9;86;9.6
2025-03-13;0.0;27.8;83;8.1
2025-03-14;2.2;27.4;82;13.7
2025-03-15;3.0;26.3;85;16.3
2025-03-16;1.0;27.0;82;13.9
2025-03-17;0.0;25.7;88;12.6
2025-03-18;57.0;25.9;86;8.6
2025-03-19;2.0;26.4;85;11.1
2025-03-20;0.0;27.4;81;13.7
